,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,dayofweek,hour,month,year
6522,1,0,1,2,23.78,27.275,49,31.0009,54,4,0,3,2012
6523,1,0,1,3,22.96,26.515,52,32.9975,26,4,1,3,2012
6524,1,0,1,3,19.68,23.485,77,27.9993,11,4,2,3,2012
6525,1,0,1,1,18.86,22.725,77,35.0008,7,4,3,3,2012
6526,1,0,1,3,16.4,20.455,66,19.0012,1,4,4,3,2012
6527,1,0,1,3,16.4,20.455,66,19.0012,29,4,5,3,2012
6528,1,0,1,2,16.4,20.455,50,23.9994,85,4,6,3,2012
6529,1,0,1,2,15.58,19.695,40,19.9995,268,4,7,3,2012
6530,1,0,1,2,13.94,14.395,42,35.0008,501,4,8,3,2012
6531,1,0,1,2,13.94,14.395,42,35.0008,284,4,9,3,2012
6532,1,0,1,2,13.94,14.395,36,32.9975,159,4,10,3,2012
6533,1,0,1,2,14.76,16.665,34,23.9994,187,4,11,3,2012
6534,1,0,1,1,14.76,16.665,34,27.9993,201,4,12,3,2012
6535,1,0,1,2,15.58,19.695,29,26.0027,224,4,13,3,2012
6536,1,0,1,1,17.22,21.21,28,31.0009,178,4,14,3,2012
6537,1,0,1,1,18.86,22.725,24,16.9979,238,4,15,3,2012
6538,1,0,1,1,19.68,23.485,23,27.9993,343,4,16,3,2012
6539,1,0,1,1,18.86,22.725,24,26.0027,566,4,17,3,2012
6540,1,0,1,1,18.04,21.97,26,35.0008,470,4,18,3,2012
6541,1,0,1,1,17.22,21.21,28,40.9973,244,4,19,3,2012
6542,1,0,1,1,15.58,19.695,32,23.9994,159,4,20,3,2012
6543,1,0,1,1,14.76,16.665,34,22.0028,141,4,21,3,2012
6544,1,0,1,1,13.94,14.395,31,32.9975,107,4,22,3,2012
6545,1,0,1,1,13.12,15.15,33,19.9995,86,4,23,3,2012
6546,1,0,0,1,12.3,13.635,36,23.9994,77,5,0,3,2012
6547,1,0,0,1,12.3,14.395,36,16.9979,51,5,1,3,2012
6548,1,0,0,1,10.66,12.12,41,16.9979,42,5,2,3,2012
6549,1,0,0,1,10.66,11.365,41,19.9995,16,5,3,3,2012
6550,1,0,0,1,9.84,10.605,41,23.9994,4,5,4,3,2012
6551,1,0,0,1,9.02,10.605,42,19.0012,10,5,5,3,2012
6552,1,0,0,1,9.02,10.605,44,19.0012,12,5,6,3,2012
6553,1,0,0,1,9.02,10.605,44,16.9979,40,5,7,3,2012
6554,1,0,0,1,9.02,10.605,44,19.9995,111,5,8,3,2012
6555,1,0,0,1,9.84,10.605,41,22.0028,148,5,9,3,2012
6556,1,0,0,1,10.66,11.365,35,27.9993,223,5,10,3,2012
6557,1,0,0,1,12.3,13.635,33,22.0028,274,5,11,3,2012
6558,1,0,0,1,12.3,13.635,33,22.0028,329,5,12,3,2012
6559,1,0,0,1,13.12,15.15,29,19.0012,357,5,13,3,2012
6560,1,0,0,1,13.94,15.91,27,19.0012,379,5,14,3,2012
6561,1,0,0,1,13.94,18.18,25,0.0,406,5,15,3,2012
6562,1,0,0,1,14.76,18.18,23,0.0,390,5,16,3,2012
6563,1,0,0,1,14.76,18.94,23,0.0,354,5,17,3,2012
6564,1,0,0,1,14.76,18.18,21,6.0032,297,5,18,3,2012
6565,1,0,0,1,13.94,18.18,25,0.0,184,5,19,3,2012
6566,1,0,0,1,13.12,16.665,33,8.9981,121,5,20,3,2012
6567,1,0,0,1,12.3,14.395,39,15.0013,110,5,21,3,2012
6568,1,0,0,1,10.66,12.88,44,11.0014,100,5,22,3,2012
6569,1,0,0,1,10.66,12.88,41,12.998,83,5,23,3,2012
6570,1,0,0,1,10.66,14.395,44,6.0032,69,6,0,3,2012
6571,1,0,0,1,9.84,12.12,52,11.0014,61,6,1,3,2012
6572,1,0,0,1,9.84,12.12,60,8.9981,66,6,3,3,2012
6573,1,0,0,1,9.84,12.12,60,8.9981,22,6,4,3,2012
6574,1,0,0,1,9.84,12.12,60,11.0014,7,6,5,3,2012
6575,1,0,0,1,9.84,12.12,70,11.0014,10,6,6,3,2012
6576,1,0,0,1,9.02,11.365,69,8.9981,17,6,7,3,2012
6577,1,0,0,1,9.02,11.365,69,8.9981,72,6,8,3,2012
6578,1,0,0,1,10.66,12.88,60,15.0013,90,6,9,3,2012
6579,1,0,0,1,13.12,15.15,49,19.0012,218,6,10,3,2012
6580,1,0,0,1,14.76,16.665,43,19.0012,299,6,11,3,2012
6581,1,0,0,1,16.4,20.455,37,19.9995,410,6,12,3,2012
6582,1,0,0,1,17.22,21.21,41,19.9995,464,6,13,3,2012
6583,1,0,0,1,18.86,22.725,31,19.0012,501,6,14,3,2012
6584,1,0,0,1,20.5,24.24,29,19.9995,487,6,15,3,2012
6585,1,0,0,1,20.5,24.24,31,23.9994,509,6,16,3,2012
6586,1,0,0,1,21.32,25.0,27,19.9995,498,6,17,3,2012
6587,1,0,0,1,21.32,25.0,29,19.0012,389,6,18,3,2012
6588,1,0,0,1,20.5,24.24,31,19.0012,258,6,19,3,2012
6589,1,0,0,1,18.04,21.97,47,15.0013,171,6,20,3,2012
6590,1,0,0,1,17.22,21.21,54,15.0013,147,6,21,3,2012
6591,1,0,0,1,16.4,20.455,54,12.998,94,6,22,3,2012
6592,1,0,0,1,16.4,20.455,50,11.0014,52,6,23,3,2012
6593,1,0,1,1,15.58,19.695,54,12.998,24,0,0,3,2012
6594,1,0,1,1,15.58,19.695,50,8.9981,10,0,1,3,2012
6595,1,0,1,1,15.58,19.695,54,7.0015,9,0,2,3,2012
6596,1,0,1,1,14.76,17.425,50,8.9981,2,0,3,3,2012
6597,1,0,1,1,13.94,16.665,61,12.998,3,0,4,3,2012
6598,1,0,1,1,13.94,16.665,61,12.998,16,0,5,3,2012
6599,1,0,1,1,13.94,17.425,57,7.0015,88,0,6,3,2012
6600,1,0,1,1,13.94,17.425,53,7.0015,268,0,7,3,2012
6601,1,0,1,1,13.94,16.665,61,8.9981,564,0,8,3,2012
6602,1,0,1,1,15.58,19.695,54,11.0014,281,0,9,3,2012
6603,1,0,1,1,16.4,20.455,50,15.0013,137,0,10,3,2012
6604,1,0,1,1,18.04,21.97,44,15.0013,150,0,11,3,2012
6605,1,0,1,1,19.68,23.485,39,15.0013,221,0,12,3,2012
6606,1,0,1,2,22.14,25.76,32,16.9979,250,0,13,3,2012
6607,1,0,1,2,23.78,27.275,32,19.0012,221,0,14,3,2012
6608,1,0,1,1,22.96,26.515,40,8.9981,233,0,15,3,2012
6609,1,0,1,1,25.42,31.06,35,30.0026,332,0,16,3,2012
6610,1,0,1,2,25.42,31.06,38,27.9993,644,0,17,3,2012
6611,1,0,1,2,24.6,31.06,43,12.998,712,0,18,3,2012
6612,1,0,1,2,22.96,26.515,49,15.0013,446,0,19,3,2012
6613,1,0,1,2,22.96,26.515,49,15.0013,286,0,20,3,2012
6614,1,0,1,2,22.14,25.76,56,15.0013,205,0,21,3,2012
6615,1,0,1,2,22.96,26.515,56,15.0013,133,0,22,3,2012
6616,1,0,1,1,22.96,26.515,56,15.0013,63,0,23,3,2012
6617,1,0,1,2,22.96,26.515,52,12.998,26,1,0,3,2012
6618,1,0,1,2,21.32,25.0,59,15.0013,16,1,1,3,2012
6619,1,0,1,3,21.32,25.0,72,19.9995,1,1,2,3,2012
6620,1,0,1,3,21.32,25.0,72,19.9995,2,1,3,3,2012
6621,1,0,1,2,18.86,22.725,82,12.998,1,1,4,3,2012
6622,1,0,1,2,18.86,22.725,82,12.998,24,1,5,3,2012
6623,1,0,1,3,18.86,22.725,82,12.998,113,1,6,3,2012
6624,1,0,1,2,18.86,22.725,82,19.0012,308,1,7,3,2012
6625,1,0,1,1,18.86,22.725,82,19.0012,593,1,8,3,2012
6626,1,0,1,1,19.68,23.485,82,19.0012,342,1,9,3,2012
6627,1,0,1,1,21.32,25.0,77,15.0013,143,1,10,3,2012
6628,1,0,1,1,22.14,25.76,73,19.0012,219,1,11,3,2012
6629,1,0,1,1,24.6,30.305,60,19.0012,244,1,12,3,2012
6630,1,0,1,1,24.6,30.305,60,26.0027,233,1,13,3,2012
6631,1,0,1,1,26.24,31.06,53,22.0028,212,1,14,3,2012
6632,1,0,1,1,28.7,31.82,39,15.0013,264,1,15,3,2012
6633,1,0,1,1,29.52,32.575,34,26.0027,365,1,16,3,2012
6634,1,0,1,1,28.7,31.82,37,7.0015,676,1,17,3,2012
6635,1,0,1,1,28.7,31.82,34,19.9995,734,1,18,3,2012
6636,1,0,1,1,26.24,31.06,47,15.0013,479,1,19,3,2012
6637,1,0,1,1,24.6,31.06,49,11.0014,351,1,20,3,2012
6638,1,0,1,1,23.78,27.275,56,7.0015,244,1,21,3,2012
6639,1,0,1,1,22.96,26.515,60,6.0032,170,1,22,3,2012
6640,1,0,1,1,22.96,26.515,56,8.9981,87,1,23,3,2012
6641,1,0,1,1,22.14,25.76,60,7.0015,39,2,0,3,2012
6642,1,0,1,1,21.32,25.0,63,6.0032,27,2,1,3,2012
6643,1,0,1,1,20.5,24.24,68,12.998,2,2,2,3,2012
6644,1,0,1,1,19.68,23.485,72,12.998,4,2,3,3,2012
6645,1,0,1,1,19.68,23.485,67,6.0032,5,2,4,3,2012
6646,1,0,1,1,18.04,21.97,82,8.9981,27,2,5,3,2012
6647,1,0,1,1,18.04,21.97,82,6.0032,121,2,6,3,2012
6648,1,0,1,1,18.04,21.97,82,7.0015,368,2,7,3,2012
6649,1,0,1,1,18.04,21.97,82,0.0,662,2,8,3,2012
6650,1,0,1,1,21.32,25.0,68,0.0,351,2,9,3,2012
6651,1,0,1,1,22.96,26.515,56,7.0015,188,2,10,3,2012
6652,1,0,1,2,25.42,31.06,41,11.0014,220,2,11,3,2012
6653,1,0,1,2,26.24,31.06,29,0.0,267,2,12,3,2012
6654,1,0,1,1,27.06,31.06,27,15.0013,254,2,13,3,2012
6655,1,0,1,1,28.7,31.82,23,22.0028,224,2,14,3,2012
6656,1,0,1,1,28.7,31.82,24,0.0,283,2,15,3,2012
6657,1,0,1,1,29.52,31.82,25,12.998,356,2,16,3,2012
6658,1,0,1,1,28.7,31.82,28,6.0032,782,2,17,3,2012
6659,1,0,1,1,28.7,31.82,32,0.0,749,2,18,3,2012
6660,1,0,1,1,26.24,31.06,33,11.0014,472,2,19,3,2012
6661,1,0,1,1,25.42,31.06,35,7.0015,330,2,20,3,2012
6662,1,0,1,1,24.6,31.06,40,6.0032,288,2,21,3,2012
6663,1,0,1,1,21.32,25.0,55,8.9981,202,2,22,3,2012
6664,1,0,1,1,22.96,26.515,43,11.0014,91,2,23,3,2012
6665,1,0,1,1,22.14,25.76,49,8.9981,60,3,0,3,2012
6666,1,0,1,1,20.5,24.24,59,7.0015,23,3,1,3,2012
6667,1,0,1,1,20.5,24.24,59,0.0,19,3,2,3,2012
6668,1,0,1,1,20.5,24.24,63,0.0,7,3,3,3,2012
6669,1,0,1,1,18.04,21.97,77,7.0015,14,3,4,3,2012
6670,1,0,1,1,18.86,22.725,67,0.0,26,3,5,3,2012
6671,1,0,1,1,18.04,21.97,72,6.0032,117,3,6,3,2012
6672,1,0,1,1,18.04,21.97,72,6.0032,381,3,7,3,2012
6673,1,0,1,1,18.04,21.97,77,7.0015,623,3,8,3,2012
6674,1,0,1,1,19.68,23.485,77,6.0032,315,3,9,3,2012
6675,1,0,1,1,21.32,25.0,68,7.0015,164,3,10,3,2012
6676,1,0,1,1,22.96,26.515,60,8.9981,211,3,11,3,2012
6677,1,0,1,2,25.42,31.06,50,8.9981,265,3,12,3,2012
6678,1,0,1,2,27.06,31.06,41,6.0032,273,3,13,3,2012
6679,1,0,1,2,29.52,32.575,30,7.0015,258,3,14,3,2012
6680,1,0,1,1,29.52,32.575,32,15.0013,287,3,15,3,2012
6681,1,0,1,1,29.52,32.575,37,26.0027,426,3,16,3,2012
6682,1,0,1,1,28.7,31.82,39,16.9979,713,3,17,3,2012
6683,1,0,1,1,27.06,31.06,44,19.0012,746,3,18,3,2012
6684,1,0,1,2,26.24,31.06,50,12.998,425,3,19,3,2012
6685,1,0,1,2,23.78,27.275,60,23.9994,330,3,20,3,2012
6686,1,0,1,1,22.14,25.76,68,19.0012,243,3,21,3,2012
6687,1,0,1,1,21.32,25.0,68,8.9981,169,3,22,3,2012
6688,1,0,1,1,19.68,23.485,72,12.998,97,3,23,3,2012
6689,1,0,1,1,18.04,21.97,77,16.9979,57,4,0,3,2012
6690,1,0,1,2,17.22,21.21,82,22.0028,26,4,1,3,2012
6691,1,0,1,2,17.22,21.21,82,12.998,4,4,2,3,2012
6692,1,0,1,2,16.4,20.455,87,19.0012,3,4,3,3,2012
6693,1,0,1,2,16.4,20.455,87,16.9979,3,4,4,3,2012
6694,1,0,1,2,16.4,20.455,87,15.0013,32,4,5,3,2012
6695,1,0,1,2,16.4,20.455,87,11.0014,99,4,6,3,2012
6696,1,0,1,2,16.4,20.455,87,12.998,278,4,7,3,2012
6697,1,0,1,2,16.4,20.455,87,15.0013,562,4,8,3,2012
6698,1,0,1,2,17.22,21.21,82,0.0,312,4,9,3,2012
6699,1,0,1,2,16.4,20.455,87,6.0032,180,4,10,3,2012
6700,1,0,1,2,18.04,21.97,77,0.0,207,4,11,3,2012
6701,1,0,1,2,18.04,21.97,82,8.9981,294,4,12,3,2012
6702,1,0,1,2,18.86,22.725,77,6.0032,260,4,13,3,2012
6703,1,0,1,2,19.68,23.485,72,0.0,202,4,14,3,2012
6704,1,0,1,3,18.86,22.725,82,7.0015,107,4,15,3,2012
6705,1,0,1,3,19.68,23.485,77,0.0,129,4,16,3,2012
6706,1,0,1,3,19.68,23.485,82,6.0032,258,4,17,3,2012
6707,1,0,1,3,19.68,23.485,82,6.0032,408,4,18,3,2012
6708,1,0,1,2,18.86,22.725,88,0.0,296,4,19,3,2012
6709,1,0,1,1,18.86,22.725,88,0.0,235,4,20,3,2012
6710,1,0,1,2,18.04,21.97,94,0.0,152,4,21,3,2012
6711,1,0,1,2,18.04,21.97,94,0.0,148,4,22,3,2012
6712,1,0,1,2,18.04,21.97,94,0.0,126,4,23,3,2012
6713,1,0,0,2,18.04,21.97,94,6.0032,100,5,0,3,2012
6714,1,0,0,2,18.04,21.97,94,0.0,69,5,1,3,2012
6715,1,0,0,2,18.04,21.97,88,0.0,42,5,2,3,2012
6716,1,0,0,2,18.04,21.97,88,0.0,26,5,3,3,2012
6717,1,0,0,2,17.22,21.21,94,0.0,2,5,4,3,2012
6718,1,0,0,2,17.22,21.21,94,6.0032,8,5,5,3,2012
6719,1,0,0,2,17.22,21.21,94,12.998,30,5,6,3,2012
6720,1,0,0,2,16.4,20.455,100,8.9981,86,5,7,3,2012
6721,1,0,0,2,17.22,21.21,94,7.0015,218,5,8,3,2012
6722,1,0,0,2,18.04,21.97,88,6.0032,321,5,9,3,2012
6723,1,0,0,2,20.5,24.24,77,6.0032,443,5,10,3,2012
6724,1,0,0,2,21.32,25.0,77,8.9981,585,5,11,3,2012
6725,1,0,0,1,22.96,26.515,68,11.0014,651,5,12,3,2012
6726,1,0,0,1,24.6,30.305,60,7.0015,686,5,13,3,2012
6727,1,0,0,1,25.42,31.06,53,6.0032,690,5,14,3,2012
6728,1,0,0,1,26.24,31.06,53,8.9981,679,5,15,3,2012
6729,1,0,0,1,26.24,31.06,50,0.0,685,5,16,3,2012
6730,1,0,0,1,26.24,31.06,50,8.9981,648,5,17,3,2012
6731,1,0,0,1,25.42,31.06,57,19.9995,560,5,18,3,2012
6732,1,0,0,1,23.78,27.275,64,19.0012,417,5,19,3,2012
6733,1,0,0,1,22.96,26.515,64,12.998,271,5,20,3,2012
6734,1,0,0,1,22.14,25.76,68,11.0014,223,5,21,3,2012
6735,1,0,0,1,22.14,25.76,68,0.0,211,5,22,3,2012
6736,1,0,0,1,20.5,24.24,77,11.0014,185,5,23,3,2012
6737,1,0,0,1,18.86,22.725,88,12.998,107,6,0,3,2012
6738,1,0,0,1,18.86,22.725,82,8.9981,113,6,1,3,2012
6739,1,0,0,2,18.86,22.725,82,7.0015,56,6,2,3,2012
6740,1,0,0,2,18.04,21.97,88,8.9981,18,6,3,3,2012
6741,1,0,0,2,17.22,21.21,94,11.0014,14,6,4,3,2012
6742,1,0,0,2,16.4,20.455,94,7.0015,6,6,5,3,2012
6743,1,0,0,2,16.4,20.455,94,7.0015,11,6,6,3,2012
6744,1,0,0,3,17.22,21.21,88,11.0014,42,6,7,3,2012
6745,1,0,0,2,17.22,21.21,88,7.0015,96,6,8,3,2012
6746,1,0,0,2,17.22,21.21,88,6.0032,178,6,9,3,2012
6747,1,0,0,2,17.22,21.21,88,7.0015,351,6,10,3,2012
6748,1,0,0,2,18.04,21.97,82,11.0014,368,6,11,3,2012
6749,1,0,0,2,18.04,21.97,88,8.9981,503,6,12,3,2012
6750,1,0,0,2,18.86,22.725,82,11.0014,544,6,13,3,2012
6751,1,0,0,2,20.5,24.24,77,6.0032,521,6,14,3,2012
6752,1,0,0,1,22.14,25.76,68,6.0032,554,6,15,3,2012
6753,1,0,0,1,22.14,25.76,73,6.0032,541,6,16,3,2012
6754,1,0,0,1,22.96,26.515,64,6.0032,541,6,17,3,2012
6755,1,0,0,1,22.96,26.515,64,11.0014,459,6,18,3,2012
6756,1,0,0,1,22.96,26.515,64,11.0014,352,6,19,3,2012
6757,1,0,0,1,21.32,25.0,77,8.9981,198,6,20,3,2012
6758,1,0,0,1,21.32,25.0,72,6.0032,173,6,21,3,2012
6759,1,0,0,1,20.5,24.24,77,7.0015,100,6,22,3,2012
6760,1,0,0,1,19.68,23.485,82,11.0014,46,6,23,3,2012
6761,1,0,1,1,19.68,23.485,82,7.0015,23,0,0,3,2012
6762,1,0,1,1,18.86,22.725,88,7.0015,15,0,1,3,2012
6763,1,0,1,1,18.86,22.725,88,11.0014,8,0,2,3,2012
6764,1,0,1,1,18.86,22.725,88,6.0032,2,0,3,3,2012
6765,1,0,1,1,18.04,21.97,94,0.0,3,0,4,3,2012
6766,1,0,1,1,18.04,21.97,94,0.0,31,0,5,3,2012
6767,1,0,1,1,18.86,22.725,88,8.9981,120,0,6,3,2012
6768,1,0,1,1,18.86,22.725,88,12.998,354,0,7,3,2012
6769,1,0,1,1,18.86,22.725,88,7.0015,579,0,8,3,2012
6770,1,0,1,1,20.5,24.24,72,11.0014,331,0,9,3,2012
6771,1,0,1,1,21.32,25.0,72,8.9981,184,0,10,3,2012
6772,1,0,1,1,22.96,26.515,68,11.0014,201,0,11,3,2012
6773,1,0,1,1,24.6,30.305,64,16.9979,282,0,12,3,2012
6774,1,0,1,1,25.42,30.305,61,16.9979,263,0,13,3,2012
6775,1,0,1,2,26.24,31.06,57,12.998,260,0,14,3,2012
6776,1,0,1,1,26.24,31.06,57,15.0013,286,0,15,3,2012
6777,1,0,1,1,27.06,31.06,50,15.0013,385,0,16,3,2012
6778,1,0,1,1,26.24,31.06,53,15.0013,721,0,17,3,2012
6779,1,0,1,1,26.24,31.06,57,16.9979,801,0,18,3,2012
6780,1,0,1,1,25.42,30.305,61,15.0013,549,0,19,3,2012
6781,1,0,1,1,24.6,30.305,64,15.0013,330,0,20,3,2012
6782,1,0,1,1,24.6,30.305,64,11.0014,223,0,21,3,2012
6783,1,0,1,2,22.96,26.515,73,11.0014,148,0,22,3,2012
6784,1,0,1,2,22.96,26.515,78,8.9981,54,0,23,3,2012
6785,2,0,0,2,14.76,16.665,76,16.9979,67,6,0,4,2012
6786,2,0,0,2,14.76,17.425,76,11.0014,62,6,1,4,2012
6787,2,0,0,2,14.76,17.425,76,11.0014,81,6,2,4,2012
6788,2,0,0,2,13.94,16.665,81,8.9981,25,6,3,4,2012
6789,2,0,0,2,13.94,17.425,81,6.0032,12,6,4,4,2012
6790,2,0,0,2,13.94,17.425,81,6.0032,18,6,5,4,2012
6791,2,0,0,2,14.76,17.425,76,8.9981,97,6,6,4,2012
6792,2,0,0,2,14.76,17.425,71,8.9981,84,6,7,4,2012
6793,2,0,0,2,14.76,18.18,76,6.0032,125,6,8,4,2012
6794,2,0,0,2,14.76,17.425,81,8.9981,275,6,9,4,2012
6795,2,0,0,2,16.4,20.455,71,7.0015,360,6,10,4,2012
6796,2,0,0,2,16.4,20.455,71,12.998,451,6,11,4,2012
6797,2,0,0,2,17.22,21.21,67,15.0013,445,6,12,4,2012
6798,2,0,0,2,18.04,21.97,62,12.998,464,6,13,4,2012
6799,2,0,0,2,19.68,23.485,55,15.0013,561,6,14,4,2012
6800,2,0,0,1,20.5,24.24,55,16.9979,573,6,15,4,2012
6801,2,0,0,1,21.32,25.0,52,16.9979,511,6,16,4,2012
6802,2,0,0,1,21.32,25.0,55,19.0012,555,6,17,4,2012
6803,2,0,0,1,21.32,25.0,52,19.9995,432,6,18,4,2012
6804,2,0,0,1,21.32,25.0,55,15.0013,346,6,19,4,2012
6805,2,0,0,2,20.5,24.24,59,15.0013,232,6,20,4,2012
6806,2,0,0,2,20.5,24.24,59,11.0014,134,6,21,4,2012
6807,2,0,0,3,20.5,24.24,63,7.0015,68,6,22,4,2012
6808,2,0,0,3,18.86,22.725,72,0.0,63,6,23,4,2012
6809,2,0,1,3,18.04,21.97,82,7.0015,17,0,0,4,2012
6810,2,0,1,3,17.22,21.21,88,6.0032,5,0,1,4,2012
6811,2,0,1,3,18.04,21.97,94,8.9981,5,0,2,4,2012
6812,2,0,1,1,16.4,20.455,76,32.9975,4,0,4,4,2012
6813,2,0,1,1,16.4,20.455,76,32.9975,24,0,5,4,2012
6814,2,0,1,1,14.76,15.91,71,31.0009,110,0,6,4,2012
6815,2,0,1,1,13.94,15.15,66,26.0027,306,0,7,4,2012
6816,2,0,1,1,14.76,16.665,57,22.0028,589,0,8,4,2012
6817,2,0,1,1,15.58,19.695,54,23.9994,317,0,9,4,2012
6818,2,0,1,1,16.4,20.455,50,35.0008,204,0,10,4,2012
6819,2,0,1,1,17.22,21.21,47,30.0026,209,0,11,4,2012
6820,2,0,1,1,18.04,21.97,44,30.0026,281,0,12,4,2012
6821,2,0,1,1,18.86,22.725,36,19.9995,281,0,13,4,2012
6822,2,0,1,1,18.86,22.725,31,27.9993,268,0,14,4,2012
6823,2,0,1,1,19.68,23.485,33,27.9993,324,0,15,4,2012
6824,2,0,1,1,20.5,24.24,34,22.0028,395,0,16,4,2012
6825,2,0,1,1,20.5,24.24,29,19.0012,729,0,17,4,2012
6826,2,0,1,1,20.5,24.24,27,16.9979,618,0,18,4,2012
6827,2,0,1,1,20.5,24.24,27,16.9979,494,0,19,4,2012
6828,2,0,1,1,18.86,22.725,31,11.0014,329,0,20,4,2012
6829,2,0,1,1,18.86,22.725,28,8.9981,238,0,21,4,2012
6830,2,0,1,1,17.22,21.21,44,12.998,123,0,22,4,2012
6831,2,0,1,1,18.04,21.97,35,11.0014,66,0,23,4,2012
6832,2,0,1,1,16.4,20.455,43,8.9981,33,1,0,4,2012
6833,2,0,1,1,15.58,19.695,46,15.0013,11,1,1,4,2012
6834,2,0,1,1,14.76,17.425,53,11.0014,5,1,2,4,2012
6835,2,0,1,1,15.58,19.695,46,0.0,3,1,3,4,2012
6836,2,0,1,1,13.12,16.665,66,6.0032,1,1,4,4,2012
6837,2,0,1,1,13.12,16.665,66,6.0032,27,1,5,4,2012
6838,2,0,1,1,12.3,15.91,61,6.0032,100,1,6,4,2012
6839,2,0,1,1,13.12,16.665,66,6.0032,341,1,7,4,2012
6840,2,0,1,1,13.94,18.18,57,0.0,604,1,8,4,2012
6841,2,0,1,1,17.22,21.21,38,6.0032,408,1,9,4,2012
6842,2,0,1,1,18.04,21.97,33,0.0,219,1,10,4,2012
6843,2,0,1,1,19.68,23.485,23,0.0,258,1,11,4,2012
6844,2,0,1,1,21.32,25.0,25,0.0,331,1,12,4,2012
6845,2,0,1,1,22.96,26.515,19,16.9979,345,1,13,4,2012
6846,2,0,1,1,22.96,26.515,21,15.0013,311,1,14,4,2012
6847,2,0,1,1,24.6,29.545,20,12.998,316,1,15,4,2012
6848,2,0,1,1,25.42,30.305,21,11.0014,485,1,16,4,2012
6849,2,0,1,1,25.42,30.305,17,12.998,757,1,17,4,2012
6850,2,0,1,1,24.6,30.305,26,11.0014,800,1,18,4,2012
6851,2,0,1,1,22.96,26.515,26,7.0015,558,1,19,4,2012
6852,2,0,1,1,22.96,26.515,24,8.9981,379,1,20,4,2012
6853,2,0,1,1,22.14,25.76,45,0.0,243,1,21,4,2012
6854,2,0,1,1,20.5,24.24,51,0.0,158,1,22,4,2012
6855,2,0,1,1,20.5,24.24,59,0.0,79,1,23,4,2012
6856,2,0,1,1,19.68,23.485,48,0.0,41,2,0,4,2012
6857,2,0,1,1,18.86,22.725,59,0.0,11,2,1,4,2012
6858,2,0,1,1,18.86,22.725,51,0.0,5,2,2,4,2012
6859,2,0,1,1,18.04,21.97,58,6.0032,3,2,3,4,2012
6860,2,0,1,1,17.22,21.21,67,6.0032,1,2,4,4,2012
6861,2,0,1,1,17.22,21.21,67,6.0032,27,2,5,4,2012
6862,2,0,1,2,17.22,21.21,58,0.0,126,2,6,4,2012
6863,2,0,1,2,18.04,21.97,62,0.0,366,2,7,4,2012
6864,2,0,1,2,18.04,21.97,72,7.0015,684,2,8,4,2012
6865,2,0,1,2,19.68,23.485,55,8.9981,363,2,9,4,2012
6866,2,0,1,2,22.14,25.76,45,8.9981,167,2,10,4,2012
6867,2,0,1,2,24.6,31.06,43,23.9994,213,2,11,4,2012
6868,2,0,1,2,24.6,31.06,46,27.9993,283,2,12,4,2012
6869,2,0,1,2,24.6,31.06,46,16.9979,251,2,13,4,2012
6870,2,0,1,2,25.42,31.06,46,12.998,258,2,14,4,2012
6871,2,0,1,2,26.24,31.06,44,19.0012,268,2,15,4,2012
6872,2,0,1,2,26.24,31.06,44,19.0012,390,2,16,4,2012
6873,2,0,1,1,27.06,31.06,41,19.9995,744,2,17,4,2012
6874,2,0,1,1,27.06,31.06,41,16.9979,759,2,18,4,2012
6875,2,0,1,1,27.06,31.06,39,15.0013,494,2,19,4,2012
6876,2,0,1,1,26.24,31.06,27,15.0013,372,2,20,4,2012
6877,2,0,1,1,24.6,30.305,23,22.0028,298,2,21,4,2012
6878,2,0,1,1,22.96,26.515,22,11.0014,181,2,22,4,2012
6879,2,0,1,1,21.32,25.0,23,27.9993,131,2,23,4,2012
6880,2,0,1,1,21.32,25.0,23,27.9993,45,3,0,4,2012
6881,2,0,1,1,19.68,23.485,27,22.0028,13,3,1,4,2012
6882,2,0,1,1,18.86,22.725,33,30.0026,18,3,2,4,2012
6883,2,0,1,1,17.22,21.21,41,19.9995,5,3,3,4,2012
6884,2,0,1,1,15.58,19.695,43,19.0012,1,3,4,4,2012
6885,2,0,1,1,15.58,19.695,43,19.0012,29,3,5,4,2012
6886,2,0,1,1,14.76,16.665,46,22.0028,126,3,6,4,2012
6887,2,0,1,1,13.94,16.665,49,12.998,354,3,7,4,2012
6888,2,0,1,1,14.76,17.425,46,15.0013,638,3,8,4,2012
6889,2,0,1,1,16.4,20.455,37,16.9979,351,3,9,4,2012
6890,2,0,1,1,17.22,21.21,35,19.0012,246,3,10,4,2012
6891,2,0,1,2,17.22,21.21,38,15.0013,268,3,11,4,2012
6892,2,0,1,1,18.04,21.97,33,0.0,276,3,12,4,2012
6893,2,0,1,1,18.86,22.725,31,0.0,291,3,13,4,2012
6894,2,0,1,1,18.86,22.725,33,11.0014,287,3,14,4,2012
6895,2,0,1,1,20.5,24.24,31,7.0015,269,3,15,4,2012
6896,2,0,1,1,20.5,24.24,31,12.998,402,3,16,4,2012
6897,2,0,1,1,20.5,24.24,31,11.0014,822,3,17,4,2012
6898,2,0,1,1,20.5,24.24,31,7.0015,698,3,18,4,2012
6899,2,0,1,1,19.68,23.485,31,16.9979,487,3,19,4,2012
6900,2,0,1,1,18.04,21.97,41,12.998,312,3,20,4,2012
